year,state,special,candidate,party,writein,candidatevotes,totalvotes
1984,Oklahoma,FALSE,Will E. Bill Crozier,republican,FALSE,280638,1197937
1984,Oregon,FALSE,Mark O. Hatfield,republican,FALSE,808152,1214735
1984,Oregon,FALSE,Margie Hendriksen,democrat,FALSE,406122,1214735
1984,Oregon,FALSE,Other,,FALSE,461,1214735
1984,Rhode Island,FALSE,Barbara M. Leonard,republican,FALSE,107545,393356
1984,Rhode Island,FALSE,Claiborne deB. Pell,democrat,FALSE,285811,393356
1984,South Carolina,FALSE,Strom Thurmond,republican,FALSE,644815,965130
1984,South Carolina,FALSE,Melvin Purvis,democrat,FALSE,306982,965130
1984,South Carolina,FALSE,Stephen Davis,libertarian,FALSE,13333,965130
1984,South Dakota,FALSE,George V. Cunningham,democrat,FALSE,80537,315713
1984,South Dakota,FALSE,Larry Pressler,republican,FALSE,235176,315713
1984,Tennessee,FALSE,Victor Ashe,republican,FALSE,557016,1648036
1984,Tennessee,FALSE,Albert Gore Jr.,democrat,FALSE,1000607,1648036
1984,Tennessee,FALSE,Khalil-Ullah Al-Muhaymin,independent,FALSE,3179,1648036
1984,Tennessee,FALSE,Ed McAteer,independent,FALSE,87234,1648036
1984,Texas,FALSE,Lloyd Doggett,democrat,FALSE,2202557,5314178
1984,Texas,FALSE,Phil Gramm,republican,FALSE,3111348,5314178
1984,Texas,FALSE,Other,,FALSE,273,5314178
1984,Virginia,FALSE,Other,,FALSE,151,2007487
1984,Virginia,FALSE,"Edythe C. ""Edie"" Harrison",democrat,FALSE,601142,2007487
1984,Virginia,FALSE,John W. Warner,republican,FALSE,1406194,2007487
1984,West Virginia,FALSE,"Mary E. ""Joan"" Radin",socialist workers,FALSE,3299,722212
1984,West Virginia,FALSE,John R. Raese,republican,FALSE,344680,722212
1984,West Virginia,FALSE,Jay Rockefeller,democrat,FALSE,374233,722212
1984,Wyoming,FALSE,Victor A. Ryan,democrat,FALSE,40525,186898
1984,Wyoming,FALSE,Al Simpson,republican,FALSE,146373,186898
1986,Alabama,FALSE,Richard Shelby,democrat,FALSE,609360,1211897
1986,Alabama,FALSE,Jeremiah Denton,republican,FALSE,602537,1211897
1986,Alaska,FALSE,Chuck House,libertarian,FALSE,3161,180801
1986,Alaska,FALSE,NA,NA,TRUE,239,180801
1986,Alaska,FALSE,Frank H. Murkowski,republican,FALSE,97674,180801
1986,Alaska,FALSE,Glenn Olds,democrat,FALSE,79727,180801
1986,Arizona,FALSE,NA,NA,TRUE,18,862921
1986,Arizona,FALSE,NA,NA,TRUE,28,862921
1986,Arizona,FALSE,Richard Kimball,democrat,FALSE,340965,862921
1986,Arizona,FALSE,John McCain,republican,FALSE,521850,862921
1986,Arizona,FALSE,NA,NA,TRUE,60,862921
1986,Arkansas,FALSE,Asa Hutchinson,republican,FALSE,262313,695487
1986,Arkansas,FALSE,Dale Bumpers,democrat,FALSE,433122,695487
1986,Arkansas,FALSE,NA,NA,TRUE,52,695487
1986,California,FALSE,"Edward B. ""Ed"" Vallen",independent,FALSE,109856,7398462
1986,California,FALSE,Alan Cranston,democrat,FALSE,3646672,7398462
1986,California,FALSE,Breck McKinley,libertarian,FALSE,66261,7398462
1986,California,FALSE,Paul Kangas,peace and freedom,FALSE,33869,7398462
1986,California,FALSE,Ed Zschau,republican,FALSE,3541804,7398462
1986,Colorado,FALSE,Henry John Olshaw,unaffiliated american,FALSE,1868,1060765
1986,Colorado,FALSE,Ken Kramer,republican,FALSE,512994,1060765
1986,Colorado,FALSE,Timothy E. Wirth,democrat,FALSE,529449,1060765
1986,Colorado,FALSE,Michael R. Chamberlain,socialist workers,FALSE,3756,1060765
1986,Colorado,FALSE,Michael Martin Bush,independent,FALSE,11127,1060765
1986,Colorado,FALSE,Calvin G. Dodge,prohibition,FALSE,1571,1060765
